feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
a8d017ad1d431b8172a9c8daf6ff5f3d	SampleType	Sample	-0.605476055934049	0.325691749940711	18	3	0.0815121495671501	0.291143824877369
f58bfc7eef031d977dee039d800fb305	SampleType	Sample	-0.455269105212487	0.239443658346364	18	3	0.0754195319807057	0.291143824877369
cfdffffaa6b8b95c1b4c5b725e2faf65	SampleType	Sample	-0.937329236100959	0.538621799122541	18	3	0.101012023832787	0.291143824877369
X38bddfc43efeb8e27c692d807257718e	SampleType	Sample	-0.33504064678896	0.237212670574954	18	2	0.176985510462969	0.291143824877369
X7c0a04e73478b9f0e1e052d88306741d	SampleType	Sample	-0.612818606312794	0.249927994074526	18	4	0.0260692017858707	0.291143824877369
c9b574ffa3916edc6fe618d260704238	SampleType	Sample	-0.224394115650779	0.148431694741313	18	2	0.150091719387983	0.291143824877369
ff43818663d71c4ff196915f7eb703f1	SampleType	Sample	-0.465870343056801	0.240087679934278	18	3	0.0701609807419575	0.291143824877369
X35b41a98bb25c7f3a292625cf514edf0	SampleType	Sample	-0.448943840555922	0.230130808488203	18	3	0.0688170019908218	0.291143824877369
X15526c45cc59cfeeea7047618603e512	SampleType	Sample	-0.45033642528377	0.232443071018248	18	3	0.070554532735743	0.291143824877369
X91b7ea604e9872fecd0da676524f0446	SampleType	Sample	-0.473769401116952	0.265361612665681	18	3	0.0931678863506564	0.291143824877369
X0619891578eca4aaf660d996ede5447c	SampleType	Sample	-0.263966352517734	0.177382143717626	18	2	0.156162134379523	0.291143824877369
X0d21c7491e0216679938bd4568317315	SampleType	Sample	-0.257467724220694	0.172338259646509	18	2	0.154642849899826	0.291143824877369
X94e0bc9efe2c9f9bd5caaa2101544430	SampleType	Sample	-0.552947945141256	0.313595009486945	18	3	0.0969423269624706	0.291143824877369
X736a5087afcda40f15458b55cd9dade3	SampleType	Sample	-0.244636922285147	0.162683038303443	18	2	0.152123889926932	0.291143824877369
bf869a2f2c5a5b33ef7b27a34d9d00bb	SampleType	Sample	-0.363877826051168	0.263088185893456	18	2	0.185631410972705	0.291143824877369
X0072840e2948168ff3373982f7c304c0	SampleType	Sample	-0.263265721126362	0.176833784714265	18	2	0.155991898498626	0.291143824877369
e9a0d421dc391168ada9cd345a393d52	SampleType	Sample	-0.227812097353336	0.150741849331796	18	2	0.150216448405617	0.291143824877369
X8b64bcb4a60ce74077ea7046003e6b2e	SampleType	Sample	-0.637205763058634	0.368649546598999	18	3	0.103146317238326	0.291143824877369
X3946acbe0acd6eab4b7cd35c71e26847	SampleType	Sample	-0.378614068780448	0.276537291628366	18	2	0.189874246300568	0.291143824877369
X0e9de16c04056989438ddd210b32bebb	SampleType	Sample	-0.229323219631821	0.151776519699612	18	2	0.150303953732737	0.291143824877369
X0853d83ee0fd2f0e7f8a4baba8a4ece1	SampleType	Sample	-0.241758943699318	0.160578419196225	18	2	0.151668256154759	0.291143824877369
a7eac928a05ea1a3ce3fafe27a2e57dd	SampleType	Sample	-0.267378995343742	0.180068198449561	18	2	0.157011281346826	0.291143824877369
X3930c1fd84a0c44c3e1e87d38798bd06	SampleType	Sample	-0.31267055725467	0.217653430568083	18	2	0.170110859612936	0.291143824877369
X12844d06e9e2be379ed21209cdeacd97	SampleType	Sample	-0.39367723290744	0.198836497968285	18	3	0.0651815997560103	0.291143824877369
baba4bc1bfc846bbdfd21a6d93074849	SampleType	Sample	-0.311104608886346	0.216304653732918	18	2	0.169630156071727	0.291143824877369
X0dcbe54259f9d1252e7ca5c16ae369e8	SampleType	Sample	0.245066962202902	0.162999549663218	18	2	0.152195842256982	0.291143824877369
b2e94d7302337c96f0cb54098aff16de	SampleType	Sample	0.241023232798978	0.160044269897127	18	2	0.15155930009138	0.291143824877369
X14b956e0d5a0ddf08d812e40de76cc71	SampleType	Sample	0.295361175137916	0.202917982870296	18	2	0.164852215988756	0.291143824877369
X510977c7c3dd2bf2806d7557936daace	SampleType	Sample	-0.416307372922654	0.213232390523506	18	3	0.068619464375127	0.291143824877369
X3c877ef3327aa0b61f98ddc9374ff344	SampleType	Sample	-0.299035509447181	0.206012466434237	18	2	0.165954844979731	0.291143824877369
eaeb247125ed3b8d6001030fe6c7bdc4	SampleType	Sample	-0.662517795731723	0.270444832214415	18	4	0.0261867112643289	0.291143824877369
X3acaee66b1c6e5ac5d72ac16dbf114f0	SampleType	Sample	-0.274592587983929	0.185824433693491	18	2	0.158902333562791	0.291143824877369
c7c7faa4884802d81be037323f846424	SampleType	Sample	-0.268861786242221	0.181242906946946	18	2	0.15738993432319	0.291143824877369
X5e5268dde681e018d5e3523f99c0856d	SampleType	Sample	-0.426043060119843	0.218880038556368	18	3	0.0693764070707259	0.291143824877369
c872f7a227ebf9eac1b703fe6ea2ec51	SampleType	Sample	-0.376956128729848	0.275017578678726	18	2	0.189403849354398	0.291143824877369
X4ae4ced01dc4c685868b2721569248dc	SampleType	Sample	-0.473769401116952	0.246890831972562	18	3	0.0730102175742613	0.291143824877369
X1ef9eb751da545880c8bb454569e0944	SampleType	Sample	-0.303979015839711	0.210205294625823	18	2	0.167452219873666	0.291143824877369
X86a4eb2946e54ffe5e74b9c17fa82c5f	SampleType	Sample	-0.311427366045335	0.216582410616327	18	2	0.169729188004291	0.291143824877369
X01c071fe83cce6cf3f04cb51a16f6cf9	SampleType	Sample	0.586868614718202	0.391150343196809	18	4	0.152993759748867	0.291143824877369
X112f383a9c741b8b1fe2d93013d50f41	SampleType	Sample	-0.681916417581587	0.373176565055732	18	3	0.086361700327631	0.291143824877369
X650b66693168ba3fb56c1dcad6898545	SampleType	Sample	-0.271452370136966	0.183305958704326	18	2	0.158064427232066	0.291143824877369
X45de17123e8b9c50197610fd14519a93	SampleType	Sample	-0.340918738607484	0.242432834945319	18	2	0.178777010258933	0.291143824877369
X4d49dbc63ecb5acec5390deb8cebee8c	SampleType	Sample	-0.314398684734524	0.219145247625735	18	2	0.170641915394989	0.291143824877369
X45216cc6510a146da7b01683ea93fe9e	SampleType	Sample	-0.288784004004008	0.19742841169741	18	2	0.162907764726942	0.291143824877369
X452508094859cd28e6aa75259162b69a	SampleType	Sample	-0.328076998961198	0.231069351677939	18	2	0.174850844708347	0.291143824877369
dd17ccee4b5b879f76bb47c7cbd7e042	SampleType	Sample	-0.326911366216127	0.230045598925607	18	2	0.1744925939951	0.291143824877369
