"Species","ASV","Kingdom","Phylum","Class","Order","Family","Genus","log2FC","p_value","FDR_q_value","Direction","BestName"
"Rhamphostomella_bilaminata","d9f3cd010e62ed14267428e00eb063af","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",-1.802,"3.424e-05","2.771e-03","Enriched in Control","Genus: Colwellia"
"Rhamphostomella_bilaminata","36fa32bf1591f6e26e457bdd4c882661","Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Sneathiella",3.913,"4.345e-05","3.297e-03","Enriched in Sample","Genus: Sneathiella"
"Rhamphostomella_bilaminata","e02ad2cc899cc62e9a5df522a8e3c451","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",-3.769,"4.236e-05","3.297e-03","Enriched in Control","Genus: Mitochondria"
"Rhamphostomella_bilaminata","4bdc1afca33aabf7e6ffccfb3989baba","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Salinirepens",-3.022,"6.036e-05","4.441e-03","Enriched in Control","Genus: Salinirepens"
"Rhamphostomella_bilaminata","d3a60d931aed828666a7818a3da0ee38","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Pseudofulvibacter",-2.515,"7.470e-05","5.334e-03","Enriched in Control","Genus: Pseudofulvibacter"
"Rhamphostomella_bilaminata","450b0f9dbaf395de258b2b6c62a5f5aa","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,2.413,"1.083e-04","7.511e-03","Enriched in Sample","Class: Alphaproteobacteria"
"Rhamphostomella_bilaminata","29d249d9deca741ac3ed4eea1e7819ff","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade",-1.478,"1.260e-04","8.048e-03","Enriched in Control","Genus: SAR86_clade"
"Rhamphostomella_bilaminata","495eb06d2fa84bc70027d6a048f86977","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",-4.406,"1.202e-04","8.048e-03","Enriched in Control","Genus: Chloroplast"
"Rhamphostomella_bilaminata","811b45d386b7b6dd81665a0bac6761d6","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,4.846,"1.233e-04","8.048e-03","Enriched in Sample","Class: Gammaproteobacteria"
"Rhamphostomella_bilaminata","19483975848ef1e1f6ba304df2b90196","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",3.691,"1.522e-04","9.477e-03","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","a86091032bf65639a7bae7d5232f0378","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",2.283,"1.636e-04","9.928e-03","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","9bd20c6dd9e216eb9c62ab933e134da3","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",2.148,"1.908e-04","1.130e-02","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","cd595c4d4718f235de7afa8a4fb1d827","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.904,"2.032e-04","1.175e-02","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","9695ab42557ea68383a7fa889b522976","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae",NA,-1.936,"2.307e-04","1.302e-02","Enriched in Control","Family: Cellvibrionaceae"
"Rhamphostomella_bilaminata","c39fd6fc4661167fed13f8f1f43e9966","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group",2.491,"2.812e-04","1.552e-02","Enriched in Sample","Genus: Sva0996_marine_group"
"Rhamphostomella_bilaminata","2d1a60b2982025a0959cff244436778b","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group",2.374,"2.993e-04","1.615e-02","Enriched in Sample","Genus: Sva0996_marine_group"
"Rhamphostomella_bilaminata","c8487b182705eaad35c8578b81969d20","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,-2.157,"3.969e-04","2.095e-02","Enriched in Control","Family: Rhodobacteraceae"
"Rhamphostomella_bilaminata","54bc24af2573a5765ab4ee324d1d63be","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,2.556,"4.743e-04","2.450e-02","Enriched in Sample","Family: Rhodobacteraceae"
"Rhamphostomella_bilaminata","93e881f05978d18bc8c18f476ac8dd3a","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea",-3.406,"5.110e-04","2.585e-02","Enriched in Control","Genus: Thalassotalea"
"Rhamphostomella_bilaminata","a630681ba72a80c92a426efb3e574ab2","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,-2.018,"5.735e-04","2.842e-02","Enriched in Control","Family: Flavobacteriaceae"
"Rhamphostomella_bilaminata","2a75921d722ef2e9c11a55f7655f5fb1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae",NA,2.216,"7.826e-04","3.801e-02","Enriched in Sample","Family: Kangiellaceae"
"Rhamphostomella_bilaminata","041792056bd7be0d5d925d8a6546e833","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus",-2.671,"9.231e-04","4.310e-02","Enriched in Control","Genus: Candidatus_Nitrosopumilus"
"Rhamphostomella_bilaminata","6052c6018dc1a0fb3bccec096b0d74b8","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea",-2.835,"9.168e-04","4.310e-02","Enriched in Control","Genus: Thalassotalea"
"Rhamphostomella_bilaminata","90d45b2e65bd23f17189e9455878f884","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Reinekea",-1.316,"1.049e-03","4.723e-02","Enriched in Control","Genus: Reinekea"
"Rhamphostomella_bilaminata","b5de712b93a82e4723968c0839061699","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna",-2.354,"1.050e-03","4.723e-02","Enriched in Control","Genus: Ekhidna"
"Rhamphostomella_bilaminata","67b0631399914fc300a8246571dd2fc0","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",2.794,"1.099e-03","4.850e-02","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","4c5d68fe9f0b36f32638abc717a65ad3","Bacteria","Proteobacteria","Gammaproteobacteria","JTB23","JTB23","JTB23",-3.042,"1.119e-03","4.851e-02","Enriched in Control","Genus: JTB23"
"Rhamphostomella_bilaminata","b640a831f0c28e6d60ba3f6b278f38fa","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus",-1.182,"1.210e-03","5.152e-02","Enriched in Control","Genus: Persicirhabdus"
"Rhamphostomella_bilaminata","55357d6cc58549d420cccd3c467f8a16","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae",NA,-2.592,"1.267e-03","5.298e-02","Enriched in Control","Family: Saccharospirillaceae"
"Rhamphostomella_bilaminata","fbb3aaf32c640635c86a7c829a85ed34","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus",1.472,"1.287e-03","5.298e-02","Enriched in Sample","Genus: Vicingus"
"Rhamphostomella_bilaminata","86ef25d804ba15d8439a773d51d3edda","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Marinomonadaceae","Marinomonas",-1.318,"1.311e-03","5.305e-02","Enriched in Control","Genus: Marinomonas"
"Rhamphostomella_bilaminata","bd668a93dee04617bc24da957aaee6e3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,2.882,"1.368e-03","5.445e-02","Enriched in Sample","Family: Rhizobiaceae"
"Rhamphostomella_bilaminata","6f22e76ddce23b52576bded16632b532","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Kiloniella",2.437,"1.436e-03","5.535e-02","Enriched in Sample","Genus: Kiloniella"
"Rhamphostomella_bilaminata","a17fd0f8d4eee41ef864153c9c21b286","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae",NA,-1.663,"1.424e-03","5.535e-02","Enriched in Control","Family: Pseudoalteromonadaceae"
"Rhamphostomella_bilaminata","eeb0bf9b6e59d4d8ae7d6ae822a35d8a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",-2.068,"1.641e-03","6.226e-02","Enriched in Control","Genus: Chloroplast"
"Rhamphostomella_bilaminata","6875688039d84275ed42ac41f5035aca","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",-2.296,"1.950e-03","6.957e-02","Enriched in Control","Genus: Shewanella"
"Rhamphostomella_bilaminata","74f0d139f1d4ad74fb1be85bce6934a9","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus_Entotheonella",-2.829,"1.977e-03","6.957e-02","Enriched in Control","Genus: Candidatus_Entotheonella"
"Rhamphostomella_bilaminata","ac60ad741ae6189321c85d3ef49885d6","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",2.12,"1.961e-03","6.957e-02","Enriched in Sample","Genus: Blastopirellula"
"Rhamphostomella_bilaminata","b7279007573da839dc7d022d326a795c","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",-2.353,"1.964e-03","6.957e-02","Enriched in Control","Genus: Colwellia"
"Rhamphostomella_bilaminata","e06d134d202f3e94fe4e3017d3664e11","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA,2.329,"1.902e-03","6.957e-02","Enriched in Sample","Family: Microtrichaceae"
"Rhamphostomella_bilaminata","cfbc760bc9177688ef8445fd670910ac","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea",-1.582,"2.148e-03","7.451e-02","Enriched in Control","Genus: Amphritea"
"Rhamphostomella_bilaminata","7399c5c473fce0dca57710a56022e6bb","Bacteria","Proteobacteria","Gammaproteobacteria","JTB23","JTB23","JTB23",-1.977,"2.308e-03","7.894e-02","Enriched in Control","Genus: JTB23"
"Rhamphostomella_bilaminata","ffedec13f25b2f7f21e150ddd69a539b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Pseudofulvibacter",-2.19,"2.693e-03","9.082e-02","Enriched in Control","Genus: Pseudofulvibacter"
"Rhamphostomella_bilaminata","7737a411e7f276fae1d2c38a6188f723","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","RS62_marine_group",-2.101,"2.850e-03","9.478e-02","Enriched in Control","Genus: RS62_marine_group"
"Rhamphostomella_bilaminata","5b11c2cd60e7d52df73e742888194fd8","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",-2.055,"2.960e-03","9.712e-02","Enriched in Control","Genus: Mitochondria"
"Rhamphostomella_bilaminata","dc59078827f8caef7ddfa5b9090e86c3","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",-1.849,"3.093e-03","1.001e-01","Enriched in Control","Genus: Arenicella"
"Rhamphostomella_bilaminata","e53d40931998c5c89278f8b7d89112fa","Bacteria",NA,NA,NA,NA,NA,1.602,"3.439e-03","1.084e-01","Enriched in Sample","Kingdom: Bacteria"
"Rhamphostomella_bilaminata","f93c80f7ba93cb010f8e195429e296e5","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",-2.331,"3.444e-03","1.084e-01","Enriched in Control","Genus: Fabibacter"
"Rhamphostomella_bilaminata","fd92f4da74ea03ca0a951431ebf0149a","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga",-1.598,"3.483e-03","1.084e-01","Enriched in Control","Genus: Fulvivirga"
"Rhamphostomella_bilaminata","2b171e4c26f481ddc20506b79877b519","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",-2.655,"3.598e-03","1.106e-01","Enriched in Control","Genus: Fluviicola"
"Rhamphostomella_bilaminata","da18bc80dccb72d316759572ebad4ccf","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Pseudoteredinibacter",-1.893,"3.668e-03","1.113e-01","Enriched in Control","Genus: Pseudoteredinibacter"
"Rhamphostomella_bilaminata","31f24c0e3e16424592a91c6b4756c393","Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade",-1.709,"3.783e-03","1.123e-01","Enriched in Control","Genus: OM182_clade"
"Rhamphostomella_bilaminata","45b0423d1013166f5e0436130e71527a","Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade",-2.925,"3.794e-03","1.123e-01","Enriched in Control","Genus: OM182_clade"
"Rhamphostomella_bilaminata","02ec9e816407b031507396c81c182019","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",2.638,"4.015e-03","1.147e-01","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","0f067d3b0fcbcbb517d57a849a9928db","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,1.286,"4.012e-03","1.147e-01","Enriched in Sample","Family: Pirellulaceae"
"Rhamphostomella_bilaminata","99adee39d4a68f7259d23b10d85c577f","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",-2.064,"3.979e-03","1.147e-01","Enriched in Control","Genus: Fluviicola"
"Rhamphostomella_bilaminata","addff1327c8b525422a1a38bac47f59a","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,-1.441,"4.116e-03","1.162e-01","Enriched in Control","Class: Gammaproteobacteria"
"Rhamphostomella_bilaminata","4c8e74f02805453642c1235e61de06ef","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix",2.358,"4.396e-03","1.222e-01","Enriched in Sample","Genus: Crocinitomix"
"Rhamphostomella_bilaminata","c5e09db0eecbf5db9483cf3278206a7e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter",-2.731,"4.427e-03","1.222e-01","Enriched in Control","Genus: Ulvibacter"
"Rhamphostomella_bilaminata","8c1aa42e3f38caaf82eb47d5bd3ecab3","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",-2.259,"4.589e-03","1.252e-01","Enriched in Control","Genus: OM27_clade"
"Rhamphostomella_bilaminata","495c1bd1608a1dad54d3e2824ce899ef","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus",-1.935,"4.979e-03","1.343e-01","Enriched in Control","Genus: Candidatus_Nitrosopumilus"
"Rhamphostomella_bilaminata","983e197471ad3483cbf7561c9cc9b4fa","Bacteria","Verrucomicrobiota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",-1.474,"5.155e-03","1.359e-01","Enriched in Control","Genus: Lentisphaera"
"Rhamphostomella_bilaminata","d31f1c384392a34edcfb997bda7c234a","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92_clade",-1.228,"5.157e-03","1.359e-01","Enriched in Control","Genus: SAR92_clade"
"Rhamphostomella_bilaminata","dcb71cc699d841c3ef3a379f802904e6","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.087,"5.215e-03","1.359e-01","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","e42e54374ced0e0901b3492bf7e26fd9","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Oleispira",-1.02,"5.261e-03","1.359e-01","Enriched in Control","Genus: Oleispira"
"Rhamphostomella_bilaminata","0dd15502ce697238545269d117d510d2","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella",-2.216,"5.604e-03","1.378e-01","Enriched in Control","Genus: Marinicella"
"Rhamphostomella_bilaminata","4f5d5c70f37db3c66d86b59a75e416ee","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade",-2.396,"5.636e-03","1.378e-01","Enriched in Control","Genus: SAR116_clade"
"Rhamphostomella_bilaminata","56335ac95e507e0bbb08dc360850bfe5","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.966,"5.611e-03","1.378e-01","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","68e97f8c00f3cf84de842890290838fe","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Sinobacterium",-1.811,"5.690e-03","1.378e-01","Enriched in Control","Genus: Sinobacterium"
"Rhamphostomella_bilaminata","8940efad20d6105be9d06b29420046f8","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus",-1.686,"5.733e-03","1.378e-01","Enriched in Control","Genus: Candidatus_Nitrosopumilus"
"Rhamphostomella_bilaminata","be67b02f02948b2fce8ad5af987afdb4","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",2.626,"5.644e-03","1.378e-01","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","e2f0bac1ec09a88649e2789aa212b782","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group",1.627,"5.440e-03","1.378e-01","Enriched in Sample","Genus: Sva0996_marine_group"
"Rhamphostomella_bilaminata","4b9f9723551325d3ff2ee04cfe1700eb","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",1.428,"5.876e-03","1.397e-01","Enriched in Sample","Genus: Mitochondria"
"Rhamphostomella_bilaminata","7ae3ca18d2f3f7b1df4b5e8030049437","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,-1.075,"5.929e-03","1.397e-01","Enriched in Control","Family: Flavobacteriaceae"
"Rhamphostomella_bilaminata","82c31a86b5c777f9decb3e08c1b59b58","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,-2.14,"5.985e-03","1.397e-01","Enriched in Control","Class: Gammaproteobacteria"
"Rhamphostomella_bilaminata","1667a608ce9dcd9173cc4a7ea408e61a","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae",NA,-1.142,"6.487e-03","1.468e-01","Enriched in Control","Family: Pseudoalteromonadaceae"
"Rhamphostomella_bilaminata","1b21d2b71f96b4a59b392aee9aa1d655","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",-2.459,"6.649e-03","1.468e-01","Enriched in Control","Genus: Pseudoalteromonas"
"Rhamphostomella_bilaminata","9edbb39537860983ef807fee6c2635c5","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter",-2.932,"6.651e-03","1.468e-01","Enriched in Control","Genus: Portibacter"
"Rhamphostomella_bilaminata","a3512dec19c020cc96c0e195ac468aac","Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",-1.827,"6.486e-03","1.468e-01","Enriched in Control","Genus: EPR3968-O8a-Bc78"
"Rhamphostomella_bilaminata","ae80f6274f1e55721cc5be8fc0a0e271","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,-1,"6.639e-03","1.468e-01","Enriched in Control","Family: Flavobacteriaceae"
"Rhamphostomella_bilaminata","d23c235f41d3398df2e2f5edbac63604","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga",-1.758,"6.436e-03","1.468e-01","Enriched in Control","Genus: Fulvivirga"
"Rhamphostomella_bilaminata","25c2a523e62ce2efdbcf4f66f8ec1697","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus",-1.352,"7.269e-03","1.555e-01","Enriched in Control","Genus: Vicingus"
"Rhamphostomella_bilaminata","55e845ec2b2dde77fc20c136d78ee7ad","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA,-1.051,"7.430e-03","1.555e-01","Enriched in Control","Family: Microtrichaceae"
"Rhamphostomella_bilaminata","5fbd78d2d6de66b97eaf8f2b1487761e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","NS10_marine_group",-2.115,"7.262e-03","1.555e-01","Enriched in Control","Genus: NS10_marine_group"
"Rhamphostomella_bilaminata","a24d222dbc42aaf0f1b7f08d66ac41b8","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",1.408,"7.318e-03","1.555e-01","Enriched in Sample","Genus: Blastopirellula"
"Rhamphostomella_bilaminata","fd573b99b95e615dd1288c05055c86fe","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,-1.032,"7.429e-03","1.555e-01","Enriched in Control","Family: Flavobacteriaceae"
"Rhamphostomella_bilaminata","ffcf4ed82045665508e925b0f4531d28","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.881,"7.264e-03","1.555e-01","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","b214782a3adc6746dd9982ea97ad27b4","Bacteria",NA,NA,NA,NA,NA,4.351,"7.521e-03","1.561e-01","Enriched in Sample","Kingdom: Bacteria"
"Rhamphostomella_bilaminata","72355d57027d23aca5dc5c7619a2cd96","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea",-2.394,"8.243e-03","1.696e-01","Enriched in Control","Genus: Thalassotalea"
"Rhamphostomella_bilaminata","398b27b58cd45cd00d44f536a9411b08","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.684,"8.409e-03","1.716e-01","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","ad84d18a785105a88de19e3f9062680a","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade",-1.308,"8.596e-03","1.739e-01","Enriched in Control","Genus: BD1-7_clade"
"Rhamphostomella_bilaminata","68fb4f4c2c976da006edc8e3fa0280eb","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade",-1.244,"8.718e-03","1.749e-01","Enriched in Control","Genus: SAR86_clade"
"Rhamphostomella_bilaminata","7fc232ef701a576c52973c27d641a62b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,-2.441,"8.851e-03","1.762e-01","Enriched in Control","Family: Flavobacteriaceae"
"Rhamphostomella_bilaminata","1d2900cdf7b591798cced5d7d2989635","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales",NA,NA,-2.185,"9.205e-03","1.817e-01","Enriched in Control","Order: Chitinophagales"
"Rhamphostomella_bilaminata","e03d7fcc980a61ee6e09d62c0e492804","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",-1.5,"9.327e-03","1.826e-01","Enriched in Control","Genus: Pseudomonas"
"Rhamphostomella_bilaminata","078e358a168dbe0799176248b157e046","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter",-1.71,"9.473e-03","1.840e-01","Enriched in Control","Genus: Portibacter"
"Rhamphostomella_bilaminata","75ba6f1992139fb3fe848d91a1721d29","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","KF-JG30-B3",-2.46,"9.923e-03","1.897e-01","Enriched in Control","Genus: KF-JG30-B3"
"Rhamphostomella_bilaminata","9879a750c4dcbe94271efc3a64a8dcc6","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales",NA,NA,-1.406,"9.914e-03","1.897e-01","Enriched in Control","Order: Puniceispirillales"
"Rhamphostomella_bilaminata","38379288db02e084c195974a32fd0290","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Moritellaceae","Moritella",-3.653,"1.006e-02","1.909e-01","Enriched in Control","Genus: Moritella"
"Rhamphostomella_bilaminata","08d7f58a060027555e4beffab9d04b67","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190",1.536,"1.056e-02","1.958e-01","Enriched in Sample","Genus: OM190"
"Rhamphostomella_bilaminata","732268b2cde7f6e4eeb959b9904a856a","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Taeseokella",-0.938,"1.056e-02","1.958e-01","Enriched in Control","Genus: Taeseokella"
"Rhamphostomella_bilaminata","7bacf0ae26a001f354c5aaee38c26e5b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA,-1.509,"1.055e-02","1.958e-01","Enriched in Control","Family: Crocinitomicaceae"
"Rhamphostomella_bilaminata","3448d53788dd6e07e471735ade91cfb1","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,-1.984,"1.080e-02","1.986e-01","Enriched in Control","Family: Flavobacteriaceae"
"Rhamphostomella_bilaminata","c44ff307960c98eb2c3f6c5cf28a5e59","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",-2.128,"1.114e-02","2.019e-01","Enriched in Control","Genus: Dokdonia"
"Rhamphostomella_bilaminata","f495d6392152b685fee3ac09dfa0f382","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maribacter",-0.967,"1.110e-02","2.019e-01","Enriched in Control","Genus: Maribacter"
"Rhamphostomella_bilaminata","6ace4e7664815b50cab6e2db8056b113","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.874,"1.125e-02","2.022e-01","Enriched in Sample","Genus: Chloroplast"
"Rhamphostomella_bilaminata","7936316304361aebc82335f89ddfba39","Bacteria","Verrucomicrobiota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",-1.248,"1.141e-02","2.022e-01","Enriched in Control","Genus: Lentisphaera"
"Rhamphostomella_bilaminata","cb0b67a8052ee758053ab5e22c1553ec","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,-1.36,"1.135e-02","2.022e-01","Enriched in Control","Order: Rickettsiales"
"Rhamphostomella_bilaminata","75bb0a0b7853fefe490cb476018ab14a","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus_Entotheonella",-2.197,"1.178e-02","2.073e-01","Enriched in Control","Genus: Candidatus_Entotheonella"
